order_id,provider_id,order_created_at,fulfillment_status,line_item_count,order_processed_at,processing_method,shop_id,source_name,sales_channel,gross_merchandise_value_usd
709855846,2306254078012,2020-07-17 16:13:18,fulfilled,1,2020-07-17 16:13:17,direct,6347,web,ecommerce,25.6
68752844,1912405262422,2019-11-29 21:00:53,fulfilled,4,2019-11-29 21:00:52,direct,924,web,ecommerce,21.5
212844518,4044565872726,2021-07-25 18:21:22,fulfilled,2,2021-07-25 18:21:21,direct,924,web,ecommerce,32
16291514,3797312325,2016-09-18 4:06:50,fulfilled,2,2016-09-18 4:06:50,direct,924,web,ecommerce,10
268842485,4042846142533,2021-10-25 10:54:30,fulfilled,1,2021-10-25 10:54:28,direct,2271,web,ecommerce,24.99
499488993,5037080477782,2022-08-26 3:30:21,fulfilled,3,2022-08-26 3:30:18,direct,924,web,ecommerce,14.4
455444710,3901095280795,2021-06-12 13:54:04,fulfilled,1,2021-06-12 13:54:03,direct,4215,web,ecommerce,48.67
44515710,4875286480,2017-07-15 21:37:46,fulfilled,3,2017-07-15 21:37:46,direct,924,web,ecommerce,87.75
287296242,4085997862981,2021-11-20 4:44:33,fulfilled,2,2021-11-20 4:44:32,direct,2271,web,ecommerce,23.39
57606365,515400761430,2018-06-24 20:16:15,fulfilled,5,2018-06-24 20:16:15,direct,924,web,ecommerce,21.6
281008839,4292434624598,2021-11-05 18:42:25,fulfilled,1,2021-11-05 18:42:24,direct,924,web,ecommerce,18
365196157,5114009156,2017-05-28 12:27:10,fulfilled,1,2017-05-28 12:27:10,direct,3293,web,ecommerce,49.5
553849188,4228583227444,2022-11-12 19:19:52,fulfilled,1,2022-11-12 19:19:51,direct,533,web,ecommerce,104.7436042
297894625,4371666075734,2021-12-02 19:51:43,fulfilled,2,2021-12-02 19:51:42,direct,924,web,ecommerce,30.4
267940016,2922348216389,2021-02-17 13:00:12,fulfilled,1,2021-02-17 13:00:11,direct,2271,web,ecommerce,14.99
288851904,4330638770262,2021-11-22 17:14:49,fulfilled,5,2021-11-22 17:14:48,direct,924,web,ecommerce,21
102961100,2661955469398,2020-09-17 14:42:52,fulfilled,1,2020-09-17 21:42:52,direct,924,web,ecommerce,16
40824141,4602282832,2017-04-30 20:16:24,fulfilled,5,2017-04-30 20:16:24,direct,924,web,ecommerce,27
418244209,4627734757479,2022-05-30 17:15:02,fulfilled,6,2022-05-30 17:15:00,direct,1149,web,ecommerce,137.2
51413321,101709840400,2017-12-14 16:13:00,fulfilled,7,2017-12-14 16:13:00,direct,924,web,ecommerce,28
260349531,2429774430277,2020-07-12 11:58:01,fulfilled,4,2020-07-12 11:58:00,direct,2271,web,ecommerce,75.98
556608516,3830876307529,2021-06-21 9:24:37,fulfilled,1,2021-06-21 9:24:35,direct,5140,web,ecommerce,1
542116951,4854049931336,2022-10-24 16:09:39,fulfilled,5,2022-10-24 16:09:38,direct,3397,web,ecommerce,80.58609907
608540210,5374283546710,2023-01-26 17:16:59,fulfilled,2,2023-01-26 17:16:58,direct,924,web,ecommerce,26.4
312571245,4432055828566,2021-12-25 17:17:50,fulfilled,4,2021-12-25 17:17:49,direct,924,web,ecommerce,48
605730480,4317616046132,2023-01-21 13:14:43,fulfilled,1,2023-01-21 13:14:42,direct,533,web,ecommerce,70.18329787
33443971,4293659408,2017-01-31 19:16:31,fulfilled,1,2017-01-31 19:16:31,direct,924,web,ecommerce,10.8
69160374,1940476723286,2019-12-06 11:45:54,fulfilled,1,2019-12-06 19:45:53,direct,924,web,ecommerce,18
413084153,2018134294593,2020-01-29 14:01:23,fulfilled,1,2020-01-29 14:01:23,direct,3768,web,ecommerce,249.99
716475522,5600442941526,2023-05-27 6:42:58,fulfilled,3,2023-05-27 6:42:57,direct,924,web,ecommerce,23.9
253492031,3908896262,2016-07-29 12:48:30,fulfilled,1,2016-07-29 12:48:30,direct,2271,web,ecommerce,44.44
657354088,5481765142614,2023-03-26 9:16:43,fulfilled,3,2023-03-26 9:16:41,direct,924,web,ecommerce,22.4
530783427,4307955581060,2022-10-06 16:28:44,fulfilled,1,2022-10-06 16:28:44,direct,1025,web,ecommerce,280.5
63378216,824654266454,2018-12-31 19:24:53,fulfilled,5,2018-12-31 19:24:52,direct,924,web,ecommerce,14.4
60825441,601771147350,2018-10-10 2:38:03,fulfilled,2,2018-10-10 2:38:03,direct,924,web,ecommerce,21
368999225,4655823028310,2022-03-30 14:59:38,fulfilled,2,2022-03-30 14:59:37,direct,924,web,ecommerce,28
398366333,2283392434250,2020-04-09 12:48:16,fulfilled,1,2020-04-09 12:48:16,direct,3659,web,ecommerce,32
572295963,5251190915158,2022-11-27 9:11:25,fulfilled,3,2022-11-27 9:11:24,direct,924,web,ecommerce,16.8
605351368,978246008928,2019-05-22 15:31:59,fulfilled,5,2019-05-22 15:31:59,direct,5504,web,ecommerce,224
233944525,4162507472982,2021-09-04 9:02:44,fulfilled,3,2021-09-04 9:02:43,direct,924,web,ecommerce,20.25
158105518,3078669893766,2021-02-16 13:05:49,fulfilled,3,2021-02-16 13:05:48,direct,1592,web,ecommerce,46.41163343
568980302,4586742808618,2022-11-25 9:38:06,fulfilled,2,2022-11-25 9:38:05,direct,2486,web,ecommerce,89.6
256684506,828182396997,2019-01-21 13:59:03,fulfilled,1,2019-01-21 13:59:02,direct,2271,web,ecommerce,37
205976649,4001501773910,2021-07-10 14:32:38,fulfilled,6,2021-07-10 14:32:36,direct,924,web,ecommerce,86.4
501576968,4321560920326,2022-08-31 19:15:17,fulfilled,1,2022-08-31 19:15:16,direct,4351,web,ecommerce,12.6
605170720,850720817248,2019-03-07 20:10:50,fulfilled,1,2019-03-07 20:10:49,direct,5504,web,ecommerce,65
725636398,5624112414806,2023-06-03 9:58:00,fulfilled,4,2023-06-03 9:57:58,direct,924,web,ecommerce,10
77491303,5434503762,2017-09-01 16:37:56,fulfilled,1,2017-09-01 16:37:56,direct,1149,web,ecommerce,54
709941076,2382954561596,2020-08-26 23:00:29,fulfilled,3,2020-08-26 23:00:28,direct,6347,web,ecommerce,54
377697274,4315978760264,2022-01-10 15:35:07,fulfilled,3,2022-01-10 15:35:06,direct,3397,web,ecommerce,72.36430257
622394767,5409721811030,2023-02-16 17:46:52,fulfilled,26,2023-02-16 17:46:48,direct,924,web,ecommerce,422.7
56213438,270082179088,2018-05-11 18:53:28,fulfilled,6,2018-05-11 18:53:28,direct,924,web,ecommerce,126.4
69480130,2002518736982,2020-01-03 10:40:46,fulfilled,1,2020-01-03 18:40:46,manual,924,shopify_draft_order,ecommerce,0
594096794,4669042983067,2022-12-30 12:45:18,fulfilled,1,2022-12-30 12:45:18,manual,4215,1424624,ecommerce,0
7736974,1938122949,2015-12-10 18:56:55,fulfilled,7,2015-12-10 18:56:55,manual,924,shopify_draft_order,ecommerce,34
47821951,6478430224,2017-10-26 20:42:37,fulfilled,3,2017-10-26 20:42:37,manual,924,shopify_draft_order,ecommerce,53
47805223,5259270352,2017-10-25 18:26:31,,1,2017-10-25 18:26:31,manual,924,shopify_draft_order,ecommerce,26
63965527,861196320854,2019-02-17 10:16:53,fulfilled,1,2019-02-17 10:16:53,manual,924,shopify_draft_order,ecommerce,0
160686395,3681574977622,2021-03-13 18:05:09,fulfilled,1,2021-03-13 18:05:09,manual,924,4697061,ecommerce,0
585995045,4827877048571,2022-07-29 14:16:13,fulfilled,2,2022-07-29 14:16:13,manual,5309,shopify_draft_order,ecommerce,0
678025740,4880195649617,2022-11-10 9:59:51,fulfilled,1,2022-11-10 9:59:51,manual,6085,shopify_draft_order,ecommerce,28.45912075
154425720,3678531977302,2021-03-12 17:47:04,fulfilled,1,2021-03-12 17:47:04,manual,924,4697061,ecommerce,0
67829504,1710135246934,2019-10-01 19:43:53,,5,2019-10-01 19:43:53,manual,924,shopify_draft_order,ecommerce,0
146295025,3027329679446,2021-02-15 6:33:56,fulfilled,1,2021-02-15 6:33:56,manual,924,shopify_draft_order,ecommerce,0
513262921,4722675613847,2022-09-13 8:49:35,fulfilled,1,2022-09-13 8:49:35,manual,1617,shopify_draft_order,ecommerce,0
548421447,594291753032,2018-09-24 18:01:31,fulfilled,1,2018-09-24 18:01:31,manual,5095,shopify_draft_order,ecommerce,0
480832921,4965265539158,2022-07-28 8:45:47,fulfilled,1,2022-07-28 8:45:47,manual,924,shopify_draft_order,ecommerce,0
333717699,4517256429654,2022-01-31 13:10:21,fulfilled,1,2022-01-31 13:10:21,manual,924,shopify_draft_order,ecommerce,0
63327402,818249302102,2018-12-21 5:25:45,fulfilled,2,2018-12-21 5:25:45,manual,924,shopify_draft_order,ecommerce,12
322402074,4485265752150,2022-01-16 16:49:39,fulfilled,1,2022-01-16 16:49:39,manual,924,shopify_draft_order,ecommerce,0
59251032,566024568918,2018-08-14 23:13:51,fulfilled,1,2018-08-14 23:13:51,manual,924,shopify_draft_order,ecommerce,15
98442022,2361052987478,2020-06-01 11:57:47,fulfilled,1,2020-06-01 18:57:47,manual,924,shopify_draft_order,ecommerce,0
478248644,4166463422542,2022-01-06 14:39:45,fulfilled,1,2022-01-06 14:39:45,manual,4155,shopify_draft_order,ecommerce,0
66136253,1224971911254,2019-06-21 21:54:30,fulfilled,2,2019-06-21 21:54:30,manual,924,shopify_draft_order,ecommerce,0
47235355,5197627920,2017-10-05 16:49:26,fulfilled,1,2017-10-05 16:49:26,manual,924,shopify_draft_order,ecommerce,16
54349179,219311472656,2018-03-16 23:30:18,fulfilled,1,2018-03-16 23:30:18,manual,924,shopify_draft_order,ecommerce,12
434405442,4522914513030,2022-06-25 17:01:10,fulfilled,2,2022-06-25 17:01:10,manual,1971,shopify_draft_order,ecommerce,0
709548311,5592956862550,2023-05-21 8:26:24,fulfilled,1,2023-05-21 8:26:24,manual,924,shopify_draft_order,ecommerce,0
674333660,2955612323921,2021-02-14 15:08:55,fulfilled,1,2021-02-14 15:08:55,manual,6085,shopify_draft_order,ecommerce,38.83597487
538675575,5156341317718,2022-10-17 16:13:14,fulfilled,1,2022-10-17 16:13:14,manual,924,shopify_draft_order,ecommerce,0
252637531,4144338567368,2021-09-30 14:24:36,fulfilled,1,2021-09-30 14:24:36,manual,802,shopify_draft_order,ecommerce,0
314771228,4207581593675,2021-12-29 9:24:04,fulfilled,2,2021-12-29 9:24:04,manual,922,shopify_draft_order,ecommerce,0
227271611,3736278892752,2021-09-02 19:50:07,,1,2021-09-02 19:50:07,manual,1990,shopify_draft_order,ecommerce,72
66374943,1282188968022,2019-07-04 23:29:38,fulfilled,1,2019-07-04 23:29:38,manual,924,shopify_draft_order,ecommerce,0
65803587,1076839874646,2019-06-07 22:16:28,fulfilled,1,2019-06-07 22:16:28,manual,924,shopify_draft_order,ecommerce,0
59230936,565242921046,2018-08-13 17:10:57,fulfilled,1,2018-08-13 17:10:57,manual,924,shopify_draft_order,ecommerce,38
258685902,4250299662422,2021-10-14 8:10:07,fulfilled,7,2021-10-14 8:10:07,manual,924,shopify_draft_order,ecommerce,0
112507625,2746644791382,2020-10-23 10:28:43,,2,2020-10-23 10:28:43,manual,924,shopify_draft_order,ecommerce,0
67278068,1339733704790,2019-08-19 5:12:43,fulfilled,2,2019-08-19 5:12:43,manual,924,shopify_draft_order,ecommerce,0
674097452,2873317752913,2021-01-02 12:28:33,fulfilled,1,2021-01-02 12:28:33,manual,6085,shopify_draft_order,ecommerce,17.77490948
70801657,2249283960918,2020-04-26 15:51:04,fulfilled,1,2020-04-26 22:51:04,manual,924,shopify_draft_order,ecommerce,0
220468266,517705793630,2018-06-29 12:22:23,fulfilled,1,2018-06-29 12:22:23,manual,2022,shopify_draft_order,ecommerce,0.1480199738
69479590,2002151833686,2020-01-03 6:53:25,fulfilled,1,2020-01-03 14:53:25,manual,924,shopify_draft_order,ecommerce,0
233197201,4148219871318,2021-08-30 10:39:19,fulfilled,1,2021-08-30 10:39:19,manual,924,shopify_draft_order,ecommerce,0
117914671,2790333546582,2020-11-12 13:28:03,fulfilled,3,2020-11-12 13:28:03,manual,924,shopify_draft_order,ecommerce,0
535649558,4801983447177,2022-10-12 20:23:11,fulfilled,1,2022-10-12 20:23:11,manual,1960,shopify_draft_order,ecommerce,148
318924626,395591778350,2018-04-16 19:22:50,fulfilled,2,2018-04-16 19:22:50,manual,2347,shopify_draft_order,ecommerce,0
219925410,4115717881942,2021-08-16 3:53:59,fulfilled,1,2021-08-16 3:53:59,manual,924,shopify_draft_order,ecommerce,0
151899627,3661314981974,2021-03-05 8:42:18,fulfilled,1,2021-03-05 8:42:18,manual,924,shopify_draft_order,ecommerce,0
118213031,2803939180630,2020-11-18 14:38:34,fulfilled,4,2020-11-18 14:38:34,manual,924,shopify_draft_order,ecommerce,0
51189645,91176239120,2017-12-08 23:37:24,fulfilled,1,2017-12-08 23:37:24,manual,924,shopify_draft_order,ecommerce,15
580145275,5279125274710,2022-12-05 20:38:27,fulfilled,1,2022-12-05 20:38:27,manual,924,shopify_draft_order,ecommerce,0
454921139,603978596454,2018-09-28 15:50:01,fulfilled,3,2018-09-28 15:50:01,manual,4233,shopify_draft_order,ecommerce,0
534879709,4555639947443,2022-10-11 16:48:05,fulfilled,1,2022-10-11 16:48:05,manual,3659,shopify_draft_order,ecommerce,0
67927588,1723737047126,2019-10-10 17:37:08,fulfilled,1,2019-10-10 17:37:08,manual,924,shopify_draft_order,ecommerce,0
133393834,2873600770134,2020-12-07 15:53:06,fulfilled,2,2020-12-07 15:53:06,manual,924,shopify_draft_order,ecommerce,0
108799933,2706197938262,2020-10-05 17:03:58,fulfilled,1,2020-10-05 17:03:58,manual,924,shopify_draft_order,ecommerce,0
596210647,4938162110629,2023-01-03 19:13:16,fulfilled,1,2023-01-03 19:13:12,wallet,2603,web,ecommerce,20
692413285,4911801892900,2023-05-06 19:57:48,fulfilled,1,2023-05-06 19:57:46,wallet,2269,web,ecommerce,18
641795711,5176834064456,2023-03-15 8:11:23,fulfilled,4,2023-03-15 8:11:18,wallet,3397,1520611,ecommerce,116.0987921
721922364,5067400314961,2023-06-01 5:02:10,fulfilled,2,2023-06-01 5:02:06,wallet,6085,web,ecommerce,74.44852257
638091723,4998831669382,2023-03-11 17:28:18,fulfilled,1,2023-03-11 17:28:14,wallet,1592,web,ecommerce,43.29160504
714798181,4889716359358,2022-11-12 6:07:39,fulfilled,3,2022-11-12 6:07:34,wallet,6383,web,ecommerce,73.6
704616045,5087679021221,2023-05-17 5:56:38,fulfilled,2,2023-05-17 5:56:34,wallet,2603,web,ecommerce,50
562922956,4921743179848,2022-11-22 11:59:59,fulfilled,3,2022-11-22 11:59:54,wallet,3397,web,ecommerce,61.49339398
636798989,5209584664748,2023-03-08 5:44:15,,1,2023-03-08 5:44:10,wallet,2693,web,ecommerce,52.5
592539820,4731346026562,2022-12-28 12:15:24,fulfilled,1,2022-12-28 12:15:20,wallet,2312,web,ecommerce,123
604074156,4814759100675,2022-06-17 15:12:44,fulfilled,2,2022-06-17 15:12:38,wallet,5509,web,ecommerce,19.93
621917926,4355026714676,2023-02-16 4:18:46,fulfilled,1,2023-02-16 4:18:42,wallet,533,web,ecommerce,115.1246074
611385791,4696956076187,2023-01-31 7:45:13,fulfilled,3,2023-01-31 7:45:08,wallet,4215,web,ecommerce,99.85
582455654,5011058032890,2022-12-09 15:32:44,fulfilled,1,2022-12-09 15:32:40,wallet,1878,web,ecommerce,106
688002449,5330576048200,2023-05-01 22:15:59,fulfilled,2,2023-05-01 22:15:56,wallet,3397,web,ecommerce,106.1464715
546665113,4961536082167,2022-11-01 19:35:35,fulfilled,1,2022-11-01 19:35:31,wallet,2037,web,ecommerce,38.51743532
550396593,5204667596886,2022-11-06 20:47:54,fulfilled,1,2022-11-06 20:47:51,wallet,924,web,ecommerce,20
692239487,5202678841594,2023-05-06 10:46:18,fulfilled,3,2023-05-06 10:46:15,wallet,4975,web,ecommerce,335.98
654968093,4696819269728,2023-03-24 10:50:02,fulfilled,3,2023-03-24 10:49:57,wallet,5504,web,ecommerce,165.3
597765672,5053090595063,2023-01-08 17:22:01,fulfilled,3,2023-01-08 17:21:56,wallet,2037,web,ecommerce,109.9910548
595733049,4888780669062,2023-01-02 18:45:17,fulfilled,2,2023-01-02 18:45:11,wallet,1592,web,ecommerce,35.23332289
744658395,5464784961608,2023-06-22 20:21:11,fulfilled,1,2023-06-22 20:21:07,wallet,3397,web,ecommerce,37.98898001
695417461,5351737917512,2023-05-10 2:11:52,fulfilled,2,2023-05-10 2:11:48,wallet,3397,web,ecommerce,108.0639057
550725486,4967332511994,2022-11-07 15:02:04,fulfilled,2,2022-11-07 15:01:59,wallet,4975,web,ecommerce,122.55
646864794,4728795955242,2023-03-17 21:35:35,fulfilled,3,2023-03-17 21:35:30,wallet,2486,web,ecommerce,0
670830681,5258538287176,2023-04-10 22:38:59,fulfilled,2,2023-04-10 22:38:55,wallet,3397,web,ecommerce,84.99551075
713702478,5389978533960,2023-05-25 17:23:31,fulfilled,2,2023-05-25 17:23:28,wallet,3397,web,ecommerce,97.91069421
636452784,4718555594794,2023-03-07 12:21:38,fulfilled,2,2023-03-07 12:21:33,wallet,2486,web,ecommerce,158
587036876,4624127197226,2022-12-16 19:56:33,fulfilled,1,2022-12-16 19:56:27,wallet,2486,3890849,ecommerce,39.99
611442826,5052688040106,2023-01-31 9:42:28,fulfilled,1,2023-01-31 9:42:23,wallet,3256,web,ecommerce,61
714086461,5058733604945,2023-05-25 19:28:35,fulfilled,2,2023-05-25 19:28:29,wallet,6085,web,ecommerce,68.29649177
729394359,4812114427946,2023-06-07 21:19:45,fulfilled,2,2023-06-07 21:19:41,wallet,2486,web,ecommerce,138
595632989,4454575865988,2023-01-02 13:28:18,fulfilled,1,2023-01-02 13:28:13,wallet,1025,web,ecommerce,238
679598050,5196699959466,2023-04-17 14:38:32,fulfilled,3,2023-04-17 14:38:27,wallet,3256,web,ecommerce,1017
605214017,4498673139808,2022-10-31 19:25:58,fulfilled,1,2022-10-31 19:25:54,wallet,5504,web,ecommerce,45.6
550521492,4879319171144,2022-11-07 9:01:10,fulfilled,3,2022-11-07 9:01:05,wallet,5095,web,ecommerce,109
594515201,4934116671653,2022-12-31 0:07:12,fulfilled,8,2022-12-31 0:07:08,wallet,2603,web,ecommerce,100
590398592,5037160104183,2022-12-25 15:14:13,fulfilled,1,2022-12-25 15:14:09,wallet,2037,web,ecommerce,43.64626033
623416963,4775707377847,2023-02-18 19:15:55,fulfilled,1,2023-02-18 19:15:50,wallet,1639,web,ecommerce,31.21875548
627629109,5141584838728,2023-02-24 13:12:44,fulfilled,1,2023-02-24 13:12:37,wallet,3397,web,ecommerce,54.31998445
688454468,4848599007285,2023-05-02 18:12:47,fulfilled,1,2023-05-02 18:12:42,wallet,3082,web,ecommerce,68.35879252
635811587,5142016327783,2023-03-06 8:58:09,fulfilled,2,2023-03-06 8:58:03,wallet,1149,web,ecommerce,96
601605268,5060828430583,2023-01-16 1:31:11,fulfilled,1,2023-01-16 1:31:06,wallet,2037,web,ecommerce,56.48822685
605218110,4516256120928,2022-11-13 11:17:19,fulfilled,3,2022-11-13 11:17:14,wallet,5504,web,ecommerce,111.15
685497964,5214516084906,2023-04-27 7:12:32,fulfilled,5,2023-04-27 7:12:28,wallet,3256,web,ecommerce,810
587764912,4002690760910,2022-12-18 13:58:33,fulfilled,1,2022-12-18 13:58:28,wallet,2689,web,ecommerce,62.9
616772977,4333334134836,2023-02-09 10:15:59,fulfilled,1,2023-02-09 10:15:55,wallet,533,web,ecommerce,88.69278756
550728889,4605717250203,2022-11-07 14:44:13,fulfilled,2,2022-11-07 14:44:09,wallet,4215,web,ecommerce,39.95
745771588,5320384282854,2023-06-22 9:32:08,fulfilled,2,2023-06-22 9:32:04,wallet,4804,8711864321,ecommerce,74.99
693433509,5206497624224,2023-05-07 10:53:31,fulfilled,1,2023-05-07 10:53:26,wallet,5099,web,ecommerce,34
678143404,4886818947153,2022-11-18 1:31:47,fulfilled,15,2022-11-18 1:31:41,wallet,6085,web,ecommerce,168.9463378
659843798,5160286781610,2023-03-29 8:17:09,fulfilled,1,2023-03-29 8:17:05,wallet,3256,web,ecommerce,46.8
683406052,5314313453640,2023-04-24 9:24:52,fulfilled,2,2023-04-24 9:24:49,wallet,3397,web,ecommerce,65.1252205
683876998,4896084197445,2023-04-24 18:24:12,,1,2023-04-24 18:24:07,wallet,2271,web,ecommerce,39.99
626135433,4694660349994,2023-02-21 15:54:47,fulfilled,1,2023-02-21 15:54:42,wallet,2486,web,ecommerce,69
750024496,5473896464456,2023-06-25 21:59:51,fulfilled,1,2023-06-25 21:59:47,wallet,3397,web,ecommerce,32.76878501
590058148,5026665365607,2022-12-23 19:08:37,fulfilled,1,2022-12-23 19:08:32,wallet,1149,web,ecommerce,35
717909918,4775222509664,2023-05-28 14:44:11,fulfilled,3,2023-05-28 14:44:07,wallet,5504,web,ecommerce,51
605027382,4467604717664,2022-10-05 19:39:15,fulfilled,2,2022-10-05 19:39:08,wallet,5504,web,ecommerce,64.8
662063131,4705173504096,2023-03-31 12:36:34,fulfilled,1,2023-03-31 12:36:30,wallet,2780,3890849,ecommerce,16
706286258,4444332949556,2023-05-18 15:35:02,fulfilled,2,2023-05-18 15:34:58,wallet,533,web,ecommerce,43.06405184
742545683,5048065949863,2023-06-19 14:55:47,fulfilled,1,2023-06-19 14:55:44,wallet,1430,web,ecommerce,25.77440723
612657972,5102155202632,2023-02-03 7:35:42,fulfilled,3,2023-02-03 7:35:37,wallet,3397,web,ecommerce,95.96811045
743505359,4960926367813,2023-06-20 19:53:52,fulfilled,2,2023-06-20 19:53:48,wallet,2271,web,ecommerce,30
605472343,4616512766048,2023-01-15 14:01:17,fulfilled,4,2023-01-15 14:01:11,wallet,5504,web,ecommerce,547.2
728939521,5302517858534,2023-06-07 7:45:25,fulfilled,1,2023-06-07 7:45:21,wallet,4804,8711864321,ecommerce,49.99
631535372,4832626638917,2023-02-28 23:37:33,fulfilled,3,2023-02-28 23:37:29,wallet,2271,web,ecommerce,45.97
602267051,5068953256008,2023-01-17 8:50:18,fulfilled,2,2023-01-17 8:50:13,wallet,3397,web,ecommerce,83.48343874
733853936,5036674908327,2023-06-10 18:35:42,fulfilled,3,2023-06-10 18:35:38,wallet,1430,web,ecommerce,56.54945122
597911009,5031195148448,2023-01-08 12:25:26,fulfilled,1,2023-01-08 12:25:21,wallet,5099,web,ecommerce,48
731949032,5187410952392,2023-06-10 10:03:05,fulfilled,1,2023-06-10 10:02:57,wallet,3195,web,ecommerce,110.4774203
727091902,5299954057446,2023-06-04 19:31:16,fulfilled,3,2023-06-04 19:31:12,wallet,4804,8711864321,ecommerce,88.98
621620779,4889262129330,2023-02-15 22:26:13,fulfilled,1,2023-02-15 22:26:09,wallet,3768,web,ecommerce,90
630177696,5268463616299,2023-02-26 21:49:10,fulfilled,1,2023-02-26 21:49:07,wallet,4155,web,ecommerce,68
587564290,4935005569162,2022-12-17 19:18:30,fulfilled,1,2022-12-17 19:18:24,wallet,3428,web,ecommerce,108
622023422,4815424946245,2023-02-16 9:57:02,fulfilled,1,2023-02-16 9:56:57,wallet,2271,web,ecommerce,25.99
622522345,5128026914888,2023-02-17 13:25:33,fulfilled,3,2023-02-17 13:25:28,wallet,3397,web,ecommerce,92.2761566
578163619,5213492117797,2022-12-02 8:40:47,fulfilled,1,2022-12-02 8:40:42,wallet,3057,web,ecommerce,202.3
700572332,4785030037546,2023-05-13 8:59:02,fulfilled,2,2023-05-13 8:58:58,wallet,2486,web,ecommerce,128
718570488,5398487728200,2023-05-29 21:42:20,fulfilled,2,2023-05-29 21:42:16,wallet,3397,web,ecommerce,88.15313593
598975573,4611463544928,2023-01-11 13:24:57,fulfilled,1,2023-01-11 13:24:53,wallet,2780,3890849,ecommerce,120
719757644,5402474512456,2023-05-30 16:35:48,fulfilled,1,2023-05-30 16:35:44,wallet,3397,web,ecommerce,52.21773522
677139504,5165254017271,2023-04-16 2:21:02,fulfilled,2,2023-04-16 2:20:58,wallet,2037,web,ecommerce,61.67084736
608037412,4666483933226,2023-01-25 12:36:13,fulfilled,6,2023-01-25 12:36:09,wallet,2486,web,ecommerce,278
731119832,5428787904584,2023-06-09 21:53:12,fulfilled,2,2023-06-09 21:53:07,wallet,3397,web,ecommerce,91.38363647
683526626,4765484417066,2023-04-23 21:46:20,fulfilled,1,2023-04-23 21:46:16,wallet,2486,web,ecommerce,59
687683172,5112628346943,2023-04-30 16:51:26,fulfilled,2,2023-04-30 16:51:22,wallet,2024,web,ecommerce,347.4
736087277,5039028338855,2023-06-12 15:03:15,fulfilled,7,2023-06-12 15:03:11,wallet,1430,web,ecommerce,118.233923
598315975,4843710841010,2023-01-09 18:20:30,fulfilled,1,2023-01-09 18:20:26,wallet,3768,web,ecommerce,190
631791935,5150721015880,2023-03-01 23:07:22,fulfilled,1,2023-03-01 23:07:17,wallet,3397,web,ecommerce,33.80374338
585435316,4653284655259,2022-12-14 12:18:33,fulfilled,1,2022-12-14 12:18:29,wallet,4215,web,ecommerce,21.95
732886305,5306481443046,2023-06-10 4:35:54,fulfilled,1,2023-06-10 4:35:49,wallet,4804,8711864321,ecommerce,49.99
731719213,4952432279588,2023-06-09 21:31:19,fulfilled,2,2023-06-09 21:31:16,wallet,2269,web,ecommerce,32.4
93419316,2546252185686,2020-08-04 4:43:52,fulfilled,2,2020-08-04 4:43:51,express,924,web,ecommerce,28
262361101,2675231260741,2020-10-07 15:32:00,fulfilled,1,2020-10-07 15:31:59,express,2271,web,ecommerce,35
539007558,4832492716202,2022-10-18 11:21:19,fulfilled,2,2022-10-18 11:21:18,express,3256,web,ecommerce,153
418031212,4808702394454,2022-05-30 12:27:49,fulfilled,2,2022-05-30 12:27:47,express,924,web,ecommerce,25.2
369690150,4361545711652,2022-04-01 16:25:16,fulfilled,1,2022-04-01 16:25:15,express,2269,web,ecommerce,75
587801642,5301394505814,2022-12-18 12:36:41,fulfilled,3,2022-12-18 12:36:39,express,924,web,ecommerce,18.9
44940609,4916756944,2017-07-26 12:58:19,fulfilled,1,2017-07-26 12:58:19,express,924,web,ecommerce,22.4
605143821,820560363616,2019-02-13 20:22:28,fulfilled,1,2019-02-13 20:22:28,express,5504,web,ecommerce,65
268240828,3689555755077,2021-03-24 16:50:28,fulfilled,2,2021-03-24 16:50:28,express,2271,web,ecommerce,24
653216356,5135662645495,2023-03-23 10:05:48,fulfilled,2,2023-03-23 10:05:47,express,2037,web,ecommerce,114.4577907
176767500,3774926651467,2021-05-08 16:33:02,fulfilled,1,2021-05-08 16:33:01,express,922,web,ecommerce,164.2038122
116533932,2783920095318,2020-11-09 17:22:48,fulfilled,2,2020-11-09 17:22:47,express,924,web,ecommerce,18
137095141,2930859737174,2020-12-31 18:53:47,fulfilled,1,2020-12-31 18:53:41,express,924,web,ecommerce,43.2
48681694,52077232144,2017-11-24 1:54:33,fulfilled,4,2017-11-24 1:54:33,express,924,web,ecommerce,29
255908273,122706788364,2018-01-08 22:35:30,fulfilled,1,2018-01-08 22:35:30,express,2271,web,ecommerce,33
673911495,2799296118865,2020-11-30 22:52:09,fulfilled,4,2020-11-30 22:52:08,express,6085,web,ecommerce,61.80774657
64489233,900421189718,2019-04-04 3:08:18,fulfilled,1,2019-04-04 3:08:17,express,924,web,ecommerce,21.6
141197585,2996204634198,2021-02-01 16:02:28,fulfilled,1,2021-02-01 16:02:28,express,924,web,ecommerce,32
260929377,2507474731077,2020-08-07 21:33:10,fulfilled,2,2020-08-07 21:33:10,express,2271,web,ecommerce,28.99
131515785,2839421485142,2020-11-28 12:05:36,fulfilled,2,2020-11-28 12:05:30,express,924,web,ecommerce,45
161065233,3692247744598,2021-03-18 19:51:00,fulfilled,3,2021-03-18 19:50:59,express,924,web,ecommerce,41.58
